,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_slogg,koi_srad
161,6267425,K00848.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.166465862,1.266,2.9381,4357.2,26.82,954.0,122.1,4968.0,4.575,0.704
162,3531558,K00118.01,CONFIRMED,CANDIDATE,0.912,0,0,0,0,24.99324319,0.686,5.9409,269.6,2.29,712.0,62.0,5718.0,4.181,1.317
163,6276477,K00849.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.35533116,0.029,3.1775,750.6,2.47,777.0,49.2,5501.0,4.462,0.918
164,6863998,K00867.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.08518937,0.867,3.984,1442.4,3.68,613.0,62.6,5239.0,4.523,0.826
165,6867155,K00868.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,235.9986399,0.778,8.2284,20715.0,10.59,188.0,271.8,4245.0,4.627,0.657
166,6948054,K00869.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.49018305,0.02,2.7297,1123.6,2.56,753.0,53.0,5103.0,4.562,0.787
167,6948054,K00869.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,36.2761238,0.035,4.7865,1572.6,3.03,445.0,45.5,5103.0,4.562,0.787
168,6948054,K00869.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.46087931,0.594,2.2641,812.4,2.32,568.0,22.6,5103.0,4.562,0.787
169,6435936,K00854.01,CONFIRMED,CANDIDATE,0.996,0,0,0,0,56.0560754,0.018,4.685,1626.0,1.94,233.0,27.4,3593.0,4.757,0.491
170,6522242,K00855.01,CONFIRMED,CANDIDATE,0.974,0,0,0,0,41.408316686,0.377,5.0264,22839.0,11.38,453.0,907.8,5522.0,4.586,0.747
171,6526710,K00856.01,CANDIDATE,CANDIDATE,0.994,0,0,0,0,39.74893077,0.881,7.3051,15179.0,14.21,552.0,561.1,6122.0,4.487,0.964
172,6587280,K00857.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.715425977000001,0.348,2.5242,908.1,2.47,850.0,59.4,5237.0,4.572,0.826
173,9471974,K00119.01,CONFIRMED,CANDIDATE,0.959,0,0,0,0,49.18394185,0.035,11.3364,1646.2,8.2,669.0,355.7,5626.0,3.907,2.057
174,6587280,K00857.02,CONFIRMED,CANDIDATE,0.994,0,0,0,0,20.0261412,0.957,1.611,421.2,2.28,559.0,10.7,5237.0,4.572,0.826
175,6599919,K00858.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,13.61014819,1.081,2.594,5732.9,19.02,733.0,184.1,5697.0,4.46,0.903
176,6675056,K00859.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,10.44331991,0.23,2.743,1159.8,2.66,667.0,51.7,4947.0,4.516,0.802
177,6685526,K00861.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.237489571,0.128,1.8119,315.8,1.41,1160.0,30.7,5265.0,4.58,0.81
178,6756669,K00862.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.851520671,0.211,3.11058,33004.0,14.62,901.0,1630.4,5532.0,4.53,0.806
179,6784235,K00863.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.1678934180000002,0.026,2.1814,781.2,2.62,1221.0,64.8,5895.0,4.503,0.94
180,6849310,K00864.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.311780262,0.196,2.7251,1154.0,3.11,1038.0,86.1,5527.0,4.484,0.927
181,6849310,K00864.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.0504494,0.383,4.556,840.9,2.69,622.0,37.8,5527.0,4.484,0.927
182,6849310,K00864.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.76734503,0.9,1.6585,569.1,2.67,791.0,21.1,5527.0,4.484,0.927
183,6862328,K00865.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,119.0207044,0.076,8.1405,7430.5,8.98,366.0,223.5,5453.0,4.342,1.062
184,9471974,K00119.02,CONFIRMED,CANDIDATE,0.987,0,0,0,0,190.3200468,0.812,15.284,1141.7,7.78,426.0,139.3,5626.0,3.907,2.057
185,6862603,K00866.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.8611598939999996,0.965,1.8832,1014.3,4.37,1355.0,58.3,6126.0,4.458,1.021
186,7366258,K00880.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.44439337,0.03,3.9783,1843.5,3.91,562.0,88.0,5427.0,4.463,0.929
187,7366258,K00880.02,CONFIRMED,CANDIDATE,0.983,0,0,0,0,51.53997972,0.183,6.3994,3644.3,5.51,450.0,155.5,5427.0,4.463,0.929
188,7366258,K00880.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.9022457820000005,0.209,2.9003,702.3,2.43,926.0,59.3,5427.0,4.463,0.929
189,7366258,K00880.04,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.382951591,0.479,1.8876,391.6,1.86,1253.0,41.4,5427.0,4.463,0.929
190,7373451,K00881.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.02250608,0.036,4.1072,1772.5,3.07,521.0,62.4,5067.0,4.585,0.75
191,6948054,K00869.04,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.219814777,0.06,2.0642,488.2,1.69,998.0,30.5,5103.0,4.562,0.787
192,6949607,K00870.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.912273234,0.17,2.3254,961.4,1.73,585.0,62.8,4072.0,4.696000000000001,0.57
193,6949607,K00870.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.98581901,0.008,2.8606,881.3,1.65,509.0,51.8,4072.0,4.696000000000001,0.57
194,7031517,K00871.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,12.940668656,0.897,2.4845,42450.0,22.94,723.0,307.5,5875.0,4.572,0.809
195,11869052,K00120.01,CANDIDATE,CANDIDATE,0.573,0,0,0,0,20.5452375,0.95,2.517,218.5,2.41,742.0,18.5,5670.0,4.206,1.264
196,7109675,K00872.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,33.60123371,0.67,4.4056,7425.9,8.46,495.0,247.9,5149.0,4.447,0.93
197,7109675,K00872.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.76652928,0.429,2.9004,450.7,1.97,845.0,29.2,5149.0,4.447,0.93
198,7118364,K00873.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.347288783,0.025,2.1024,451.6,2.36,1174.0,39.7,5754.0,4.345,1.122
199,7134976,K00874.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.601811819,0.567,2.2607,755.9,2.35,896.0,60.8,4986.0,4.496,0.833
200,7134976,K00874.02,CONFIRMED,CANDIDATE,0.997,0,0,0,0,11.18719905,0.387,3.252,353.6,1.55,667.0,21.9,4986.0,4.496,0.833
201,7135852,K00875.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.220965778,0.705,3.0854,2260.0,2.62,595.0,157.8,3837.0,4.747,0.517
202,7270230,K00876.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.998099523,7.361,2.0488,20285.0,588.66,853.0,192.3,5612.0,4.566,0.829
203,7287995,K00877.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.95489993,0.327,2.3892,1410.7,2.33,635.0,87.2,4261.0,4.641,0.633
204,7287995,K00877.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.03987488,0.286,2.7363,1250.6,2.18,502.0,57.6,4261.0,4.641,0.633
205,7287995,K00877.03,CONFIRMED,CANDIDATE,0.998,0,0,0,0,20.83762895,0.706,2.3734,439.0,1.42,418.0,14.9,4261.0,4.641,0.633
206,3247396,K00121.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.8111022,1.223,5.0683,401.1,63.66,1399.0,76.8,6200.0,3.8,2.404
207,7303253,K00878.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.58917143,0.926,5.073,1200.7,3.16,487.0,53.3,4919.0,4.566,0.721
208,5094751,K00123.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.481633072999999,0.833,3.784,298.5,2.54,1145.0,125.6,5945.0,4.213,1.302
209,7678434,K00892.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.37168928,0.537,3.035,1254.9,3.2,720.0,64.5,5121.0,4.457,0.888
210,7678434,K00892.02,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.96996298,0.836,1.1757,299.2,1.78,992.0,15.0,5121.0,4.457,0.888
211,7685981,K00893.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.40841331,0.899,5.012,549.4,2.66,1139.0,45.1,6007.0,4.457,0.961
212,7708215,K00894.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,7.9426176,0.942,6.703,1590.7,4.68,878.0,60.4,5811.0,4.521,0.926
213,7373451,K00881.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,226.8904775,0.731,7.558,3136.4,4.53,236.0,46.8,5067.0,4.585,0.75
214,7377033,K00882.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.956811408,1.091,2.1958,24905.0,21.58,1109.0,125.4,5209.0,4.657,0.603
215,7380537,K00883.01,CANDIDATE,CANDIDATE,0.997,0,0,0,0,2.6888992330000003,0.001,2.11275,37492.0,12.04,929.0,1011.6,4820.0,4.667,0.639
216,7434875,K00884.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.439459486,0.049,2.8979,3036.1,4.16,686.0,175.2,5097.0,4.5969999999999995,0.779
217,8349582,K00122.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.523067458,0.0,3.8757,507.3,3.13,927.0,142.0,5644.0,4.162,1.411
218,7434875,K00884.02,CONFIRMED,FALSE POSITIVE,0.0,1,0,0,0,20.47748843,0.497,2.8364,1382.4,2.92,530.0,52.7,5097.0,4.5969999999999995,0.779
219,7434875,K00884.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.336123113,0.252,1.9616,516.3,1.74,970.0,41.6,5097.0,4.5969999999999995,0.779
220,7455287,K00886.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.01078456,0.192,2.312,1333.6,1.72,453.0,48.5,3713.0,4.779,0.47
221,7455287,K00886.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.07134205,0.014,4.3224,759.2,1.29,395.0,31.0,3713.0,4.779,0.47
222,7455287,K00886.03,CONFIRMED,CANDIDATE,0.986,0,0,0,0,20.99587872,0.228,2.6333,767.3,1.3,328.0,18.2,3713.0,4.779,0.47
223,7458762,K00887.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.41113177,0.712,2.5242,620.5,2.45,905.0,50.4,5849.0,4.5169999999999995,0.919
224,7552344,K00888.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.0007470379999999,0.908,0.9967,1823.5,4.14,1620.0,147.4,5472.0,4.499,0.79
225,757450,K00889.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.884922995,0.069,2.07004,16053.0,10.51,770.0,388.2,5332.0,4.5,0.843
226,7585481,K00890.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.09888906,0.018,4.2024099999999995,6911.1,8.95,986.0,435.9,6214.0,4.442,1.076
227,7663691,K00891.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.00653012,0.862,5.344,936.1,3.52,876.0,71.9,6063.0,4.47,1.001
228,5812701,K00012.01,CONFIRMED,CANDIDATE,0.635,0,0,0,0,17.855221681,0.075,7.41287,9065.2,13.16,911.0,915.7,6823.0,4.308,1.367
229,8013419,K00901.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.732624065,0.811,2.2083,6465.7,4.87,432.0,210.5,3950.0,4.721,0.541
230,8018547,K00902.01,CANDIDATE,CANDIDATE,0.966,0,0,0,0,83.92494032,0.658,6.7904,7958.7,4.78,226.0,182.1,3960.0,4.746,0.509
231,8039892,K00903.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.007316661,0.344,4.2362,6932.3,6.96,998.0,431.4,5865.0,4.563,0.827
232,8150320,K00904.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.211116989,0.69,1.6485,724.2,1.85,931.0,42.6,4500.0,4.656000000000001,0.646
233,8150320,K00904.02,CONFIRMED,CANDIDATE,0.997,0,0,0,0,27.9541337,0.063,3.95,942.5,1.9,400.0,25.4,4500.0,4.656000000000001,0.646
234,11086270,K00124.01,CONFIRMED,FALSE POSITIVE,0.415,0,1,0,0,12.69104387,0.008,3.7727,252.1,2.57,1008.0,60.2,5869.0,4.024,1.626
235,7767559,K00895.01,FALSE POSITIVE,FALSE POSITIVE,0.228,0,1,0,0,4.409409243,0.028,3.8636,12861.0,10.95,1101.0,85.8,5600.0,4.368,0.975
236,7825899,K00896.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.23947096,0.043,4.0374,2590.7,4.14,598.0,123.8,5191.0,4.564,0.837
237,7825899,K00896.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.308201629,0.03,2.9785,1328.5,2.96,819.0,86.2,5191.0,4.564,0.837
238,7849854,K00897.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.052349884,0.437,2.0778,14281.0,13.12,1497.0,1072.1,5855.0,4.393,1.08
239,7870390,K00898.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.7704486,0.09,2.4517,1897.8,2.23,460.0,58.0,3906.0,4.73,0.509
240,7870390,K00898.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.169804269,0.351,2.153,1037.4,1.66,569.0,41.4,3906.0,4.73,0.509
241,5094751,K00123.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.22261195,0.02,6.5093,366.0,2.48,771.0,114.9,5945.0,4.213,1.302
242,7870390,K00898.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.09017037,0.886,4.154,1432.1,2.25,362.0,36.9,3906.0,4.73,0.509
243,7907423,K00899.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,7.11373257,0.334,2.1764,807.6,1.16,429.0,44.4,3561.0,4.855,0.411
244,7907423,K00899.02,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.306551643,0.001,1.8177,509.2,0.91,554.0,37.8,3561.0,4.855,0.411
245,7907423,K00899.03,CONFIRMED,CANDIDATE,0.998,0,0,0,0,15.36845737,0.115,2.4714,756.1,1.11,332.0,30.9,3561.0,4.855,0.411
246,7938496,K00900.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,13.81020318,0.791,3.048,1309.7,4.56,833.0,46.2,5942.0,4.327,1.142
247,8490993,K00911.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.093578461,0.93,2.5833,538.6,2.85,1182.0,36.4,6077.0,4.471,0.999
248,8490993,K00911.02,CONFIRMED,CANDIDATE,0.999,0,0,0,0,105.145959,0.964,8.593,685.4,3.43,401.0,15.4,6077.0,4.471,0.999
249,8505670,K00912.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.8484518,0.21,2.9993,1675.6,2.34,499.0,64.5,4201.0,4.6819999999999995,0.591
250,8505670,K00912.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.66833241,0.644,1.915,362.3,1.18,587.0,14.2,4201.0,4.6819999999999995,0.591
251,8544996,K00913.01,CONFIRMED,CANDIDATE,0.997,0,0,0,0,4.082274889,0.093,3.23015,17859.0,10.55,1016.0,1669.1,5655.0,4.581,0.794
252,8552202,K00914.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.8866552239999996,0.649,3.1646,581.6,1.87,1010.0,48.1,5662.0,4.61,0.738
253,8150320,K00904.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,42.1406089,0.045,5.083,895.5,1.85,349.0,21.6,4500.0,4.656000000000001,0.646
254,8150320,K00904.04,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.6174905619999995,0.649,2.2618,575.8,1.62,728.0,28.1,4500.0,4.656000000000001,0.646
255,8150320,K00904.05,CONFIRMED,CANDIDATE,0.996,0,0,0,0,10.19849255,0.714,2.4283,634.1,1.75,559.0,21.4,4500.0,4.656000000000001,0.646
256,8180063,K00905.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,5.795063956,0.949,3.2496,1692.9,4.33,950.0,119.4,5865.0,4.563,0.827
257,8226994,K00906.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.15681552,0.45,2.5882,867.0,2.47,782.0,47.7,5029.0,4.494,0.838
258,8226994,K00906.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.64830851,0.653,2.0873,763.3,2.43,579.0,23.8,5029.0,4.494,0.838
259,8226994,K00906.03,CONFIRMED,CANDIDATE,0.957,0,0,0,0,4.14810719,0.093,2.535,175.2,1.08,938.0,12.9,5029.0,4.494,0.838
260,8247638,K00907.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.51410989,0.395,4.1575,973.5,2.72,655.0,55.9,5527.0,4.488,0.866
261,8247638,K00907.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,30.1329298,0.839,5.172,1015.8,3.14,536.0,44.8,5527.0,4.488,0.866
262,8247638,K00907.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.79090809,0.11,2.603,251.3,1.36,990.0,21.2,5527.0,4.488,0.866
263,11086270,K00124.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.71981013,0.125,4.819,363.4,3.09,743.0,63.1,5869.0,4.024,1.626
264,8247638,K00907.04,CONFIRMED,CANDIDATE,1.0,0,0,0,0,99.6415962,0.028,4.448,952.5,2.64,360.0,22.7,5527.0,4.488,0.866
265,8255887,K00908.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.7083264510000005,0.061,3.16114,7912.7,10.6,1162.0,633.4,5560.0,4.246,1.21
266,8256049,K00909.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,16.37198661,9.303,3.8449,4147.6,540.37,438.0,54.5,4187.0,4.656000000000001,0.592
267,8414716,K00910.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.392026903,0.314,2.9804,1151.4,2.68,850.0,77.4,5198.0,4.5889999999999995,0.801
268,9140402,K00928.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.494170338,0.095,1.1221,863.7,2.42,1194.0,69.2,5569.0,4.566,0.829
269,9141746,K00929.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.491682807999999,0.535,4.301,7163.3,9.66,1062.0,502.3,6123.0,4.413,1.107
270,9159275,K00930.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.0447707960000003,1.252,10.0134,1695.0,24.54,1076.0,203.5,5525.0,4.603,0.753
271,9166862,K00931.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.855603916,0.348,3.2179,16653.0,13.61,1212.0,1173.9,6033.0,4.46,1.046
272,9166870,K00932.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.8555991389999997,0.864,3.183,1030.9,3.57,1158.0,90.1,5936.0,4.501,0.965
273,11449844,K00125.01,CONFIRMED,CANDIDATE,0.92,0,0,0,0,38.47876629,0.003,5.04169,23530.0,13.26,484.0,1077.8,5510.0,4.539,0.879
274,8605074,K00915.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,37.601661281999995,0.408,8.30604,59130.0,27.22,606.0,1667.3,6140.0,4.354,1.096
275,8628973,K00916.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.314947362,0.799,1.8007,1398.2,3.94,1155.0,123.5,5609.0,4.481,0.944
276,8655354,K00917.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,6.71969089,0.985,3.0231,969.7,4.37,952.0,45.4,5931.0,4.479,0.866
277,8672910,K00918.01,CONFIRMED,CANDIDATE,0.996,0,0,0,0,39.6431552,0.062,6.5292,15664.0,10.98,472.0,690.3,5231.0,4.455,0.9
278,8686150,K00919.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,51.42598578,0.203,16.9422,66068.0,29.66,549.0,1843.8,6257.0,4.41,1.147
279,8689031,K00920.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.80451611,0.751,3.4097,1144.9,2.6,543.0,49.9,5481.0,4.629,0.708
280,8689373,K00921.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.28194593,0.168,3.4366,1110.7,2.53,680.0,55.0,5196.0,4.593,0.775
281,8689373,K00921.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.11993039,0.206,4.2309,1506.9,2.95,563.0,60.7,5196.0,4.593,0.775
282,8689373,K00921.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.78402867,0.691,1.9012,426.1,1.7,949.0,25.6,5196.0,4.593,0.775
283,8826878,K00922.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.15448142,0.933,3.228,697.5,2.94,964.0,48.1,5431.0,4.457,0.884
284,5897826,K00126.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,33.80364366,0.023,11.4813,13494.0,20.7,745.0,529.9,5855.0,3.9989999999999997,1.796
285,8883593,K00923.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.743469797,0.001,3.4412,1240.2,3.13,982.0,79.7,5897.0,4.531000000000001,0.891
286,8951215,K00924.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,39.4759093,0.938,2.968,1012.6,4.06,577.0,26.6,6225.0,4.45,1.031
287,9016295,K00925.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,19.974485239,0.886,4.23479,40293.0,26.56,700.0,1398.8,6108.0,4.471,0.997
288,9077124,K00926.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.166353562,0.032,3.3129,1473.4,3.82,1273.0,128.3,6007.0,4.47,0.998
289,9097120,K00927.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,23.899634406999997,1.245,3.81881,20953.0,44.04,652.0,547.8,6192.0,4.503,0.924
290,9466668,K00939.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.3880122439999996,0.433,2.6849,280.1,2.11,1315.0,30.6,5553.0,4.221,1.25
291,9466668,K00939.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.83909761,0.341,3.1915,273.6,2.06,1097.0,25.2,5553.0,4.221,1.25
292,9466668,K00939.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.620467654,0.271,2.1888,159.6,1.57,1681.0,22.7,5553.0,4.221,1.25
293,9466668,K00939.04,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.6816951,0.646,3.605,307.8,2.3,897.0,21.9,5553.0,4.221,1.25
294,9479273,K00940.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.1048494170000005,0.041,4.6912,2090.3,3.18,784.0,293.7,5085.0,4.584,0.712
295,8359498,K00127.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.5787805660000003,0.079,2.91089,11382.0,10.43,1145.0,1838.4,5524.0,4.421,0.994
296,9171801,K00933.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.187067566,1.234,3.119,1037.4,23.88,1079.0,37.2,5450.0,4.552,0.811
297,9334289,K00934.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.826657507999999,0.033,2.9183,1539.1,4.09,1013.0,81.1,5561.0,4.362,1.06
298,9334289,K00934.02,CONFIRMED,CANDIDATE,0.998,0,0,0,0,12.41216347,0.021,3.739,611.3,2.58,787.0,25.6,5561.0,4.362,1.06
299,9334289,K00934.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.74649011,0.508,3.895,796.8,3.05,686.0,26.7,5561.0,4.362,1.06
300,9347899,K00935.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.86021229,0.066,5.1937,1910.5,5.5,781.0,117.0,6035.0,4.22,1.257
301,9347899,K00935.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,42.63427848,0.142,6.1998,1719.3,5.22,615.0,78.7,6035.0,4.22,1.257
302,9347899,K00935.03,CONFIRMED,CANDIDATE,0.973,0,0,0,0,87.6476068,0.147,8.871,1009.6,4.0,484.0,37.5,6035.0,4.22,1.257
303,9347899,K00935.04,CANDIDATE,CANDIDATE,0.975,0,0,0,0,9.61731426,0.331,3.8692,234.0,1.94,1010.0,18.2,6035.0,4.22,1.257
304,9388479,K00936.01,CONFIRMED,CANDIDATE,0.953,0,0,0,0,9.467821473999999,0.081,2.4327,2237.0,2.13,407.0,124.7,3582.0,4.8069999999999995,0.458
305,9388479,K00936.02,CONFIRMED,CANDIDATE,0.704,0,0,0,0,0.8930409690000001,0.009,1.0981,741.7,1.24,893.0,87.8,3582.0,4.8069999999999995,0.458
306,11359879,K00128.01,CONFIRMED,CANDIDATE,0.996,0,0,0,0,4.9427834189999995,0.566,3.25346,11145.0,10.62,1008.0,2040.7,5514.0,4.459,0.978
307,9406990,K00937.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.83426731,0.256,4.0454,988.4,2.74,595.0,45.1,5537.0,4.5489999999999995,0.88
308,9415172,K00938.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.94602357,0.035,3.3862,994.5,3.12,807.0,51.0,5344.0,4.365,1.013
309,9415172,K00938.02,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.04562195,0.037,1.8955,213.0,1.45,1710.0,25.3,5344.0,4.365,1.013
310,9415172,K00938.03,CONFIRMED,CANDIDATE,0.949,0,0,0,0,5.71462396,0.503,2.336,297.8,1.78,971.0,16.7,5344.0,4.365,1.013
311,9904059,K00145.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,102.9641952,0.922,15.735,1896.7,39.0,797.0,86.1,5047.0,3.0660000000000003,7.119
312,3231341,K01102.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.14515981,0.965,5.073,446.8,3.43,1050.0,32.2,5896.0,4.197,1.24
313,3231341,K01102.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.9985279,1.3,4.529,430.7,43.17,792.0,16.9,5896.0,4.197,1.24
314,3231341,K01102.04,CONFIRMED,CANDIDATE,0.999,0,0,0,0,4.24439049,0.949,3.282,174.0,2.07,1305.0,15.1,5896.0,4.197,1.24
315,2860866,K01103.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,90.1240507,0.698,11.649,3020.3,7.12,485.0,57.9,6520.0,4.375,1.215
316,7626506,K00150.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.5742692,0.068,4.9427,824.9,2.32,538.0,97.1,5551.0,4.508,0.812
318,10319385,K01169.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.689210173,0.154,1.6169,195.0,1.32,1943.0,93.4,5630.0,4.505,0.954
319,10482160,K01170.01,CANDIDATE,CANDIDATE,0.965,0,0,0,0,7.34373964,0.185,1.1784,574.4,1.84,839.0,32.2,5757.0,4.5969999999999995,0.762
321,3233043,K00966.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.379463865,1.246,0.8689600000000001,1973.3,59.56,3000.0,458.6,5075.0,3.892,1.783
322,6579806,K00967.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.88047978,1.02,2.78458,18541.0,23.6,860.0,534.5,6113.0,4.512,0.917
